CLIENT,ALIGNMENT,TERRITORY,Old Territory,OUTLET,,,,,,,,,,,,,
299,M,00000000,00000000,S9V 000,,,,,,,,,,,,,
299,M,00000000,00000000,S9X 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0B 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0C 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0E 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0G 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0H 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0J 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0K 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0L 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0M 000,,,,,,,,,,,,,
299,M,00000000,00000000,T0P 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1B 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1C 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1G 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1H 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1J 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1K 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1L 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1M 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1P 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1R 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1S 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1V 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1W 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1X 000,,,,,,,,,,,,,
299,M,00000000,00000000,T1Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2B 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2C 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2E 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2G 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2H 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2J 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2K 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2L 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2M 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2N 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2P 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2R 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2S 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2T 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2V 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2W 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2X 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,T2Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3B 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3C 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3E 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3G 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3H 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3J 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3K 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3L 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3M 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3N 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3P 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3R 000,,,,,,,,,,,,,
299,M,00000000,00000000,T3Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4B 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4C 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4E 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4G 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4H 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4J 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4L 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4N 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4P 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4R 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4S 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4T 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4V 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4W 000,,,,,,,,,,,,,
299,M,00000000,00000000,T4X 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5B 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5C 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5E 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5G 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5H 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5J 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5K 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5L 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5M 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5N 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5P 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5R 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5S 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5T 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5V 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5W 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5X 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,T5Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6B 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6C 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6E 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6G 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6H 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6J 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6K 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6L 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6M 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6N 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6P 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6R 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6S 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6T 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6V 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6W 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6X 000,,,,,,,,,,,,,
299,M,00000000,00000000,T6Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,T7A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T7E 000,,,,,,,,,,,,,
299,M,00000000,00000000,T7N 000,,,,,,,,,,,,,
299,M,00000000,00000000,T7P 000,,,,,,,,,,,,,
299,M,00000000,00000000,T7S 000,,,,,,,,,,,,,
299,M,00000000,00000000,T7V 000,,,,,,,,,,,,,
299,M,00000000,00000000,T7X 000,,,,,,,,,,,,,
299,M,00000000,00000000,T7Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,T7Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8B 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8C 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8E 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8G 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8H 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8L 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8N 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8R 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8S 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8V 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8W 000,,,,,,,,,,,,,
299,M,00000000,00000000,T8X 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9A 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9C 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9E 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9G 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9H 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9J 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9K 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9M 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9N 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9S 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9V 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9W 000,,,,,,,,,,,,,
299,M,00000000,00000000,T9X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0E 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0H 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0J 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V0X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1E 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1H 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1J 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,V1Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2E 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2H 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2J 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,V2Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3E 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3H 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3J 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,V3Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4E 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V4X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5E 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5H 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5J 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,V5Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6E 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6H 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6J 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,V6Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7E 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7H 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7J 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V7Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8J 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,V8Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9A 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9B 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9C 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9E 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9G 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9H 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9J 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9K 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9L 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9M 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9N 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9P 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9R 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9S 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9T 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9V 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9W 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9X 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,V9Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,W5Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,X0A 000,,,,,,,,,,,,,
299,M,00000000,00000000,X0B 000,,,,,,,,,,,,,
299,M,00000000,00000000,X0C 000,,,,,,,,,,,,,
299,M,00000000,00000000,X0E 000,,,,,,,,,,,,,
299,M,00000000,00000000,X0G 000,,,,,,,,,,,,,
299,M,00000000,00000000,X0H 000,,,,,,,,,,,,,
299,M,00000000,00000000,X1A 000,,,,,,,,,,,,,
299,M,00000000,00000000,Y0A 000,,,,,,,,,,,,,
299,M,00000000,00000000,Y0B 000,,,,,,,,,,,,,
299,M,00000000,00000000,Y0E 000,,,,,,,,,,,,,
299,M,00000000,00000000,Y1A 000,,,,,,,,,,,,,
299,M,00000000,00000000,Z1Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,Z9Z 000,,,,,,,,,,,,,
